Kids_First_Biospecimen_ID	sample_id	cohort_participant_id	cell_type	fraction	cluster_assigned	method	cluster_feature_mean_score	feature_mean_score	feature_variance	molecular_subtype
BS_JN3S2H2Z	7316-4439	C1100727	Eosinophil	5.640716968021766e-19	2	IntNMF	0.006887720384219581	0.014243697646901778	2.1620057027765967e-4	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Cancer associated fibroblast	0.04285168313895232	2	IntNMF	0.022771974296717384	0.07037820512192414	0.005857853522019654	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Granulocyte-monocyte progenitor	0	2	IntNMF	9.37615639476172e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Hematopoietic stem cell	0.17345522771193472	2	IntNMF	0.13260680738789984	0.16983044490247043	0.02017807852112425	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Macrophage	0.12362318165545857	2	IntNMF	0.0818842750875043	0.05880693895326338	0.0018670403968166517	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Macrophage M1	0.09493983219728416	2	IntNMF	0.07619295851179375	0.060628671813160985	0.0011650120888651097	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Macrophage M2	0.06470553854685165	2	IntNMF	0.030077580817965643	0.022163407735418163	4.2480971584454304e-4	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Mast cell	1.819559465917256e-19	2	IntNMF	0.004594684217580015	0.006527521529785992	7.105886050319245e-5	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	B cell memory	6.753007312656362e-18	2	IntNMF	0.00332350053387381	0.0013986066104862266	2.7871879855852812e-5	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Monocyte	0.14763014741117994	2	IntNMF	0.04916229961246162	0.033152081415901966	0.0012243120139283368	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	B cell naive	0.0032101267975378927	2	IntNMF	1.3589106548772404e-4	5.8955029939410875e-5	3.184646701098714e-7	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Neutrophil	0.01462676572245685	2	IntNMF	8.296075783987049e-4	0.0012376299150179783	9.941679109674872e-5	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	NK cell	4.860728835476077e-19	2	IntNMF	3.5878881805217406e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	T cell NK	0.06953490517309602	2	IntNMF	0.08191530842325005	0.08663939877778735	0.003379727051375006	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	Plasmacytoid dendritic cell	0.0038809765918097865	2	IntNMF	0.004515803388219879	0.0025946938014126237	9.291807146369582e-5	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	B cell plasma	0.0031443327475927426	2	IntNMF	0.004853677872267682	0.004501085545529014	6.445378421713532e-5	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	T cell gamma delta	0.005197572248714135	2	IntNMF	6.787223878271898e-4	2.615673518810432e-4	1.6810135706955826e-6	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	T cell CD4+ Th1	0.002316525975411105	2	IntNMF	0.024776887317778024	0.016296174960143017	3.4865280313021145e-4	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	T cell CD4+ Th2	0.07679538917952579	2	IntNMF	0.03442230798432365	0.01934387870840072	0.0011746563919262975	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	T cell regulatory (Tregs)	0.028289882374975144	2	IntNMF	0.010172639802103246	0.0255688212345678	6.881961090829847e-4	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	immune score	0.20865468948904778	2	IntNMF	0.10970284787435318	0.08617057438174629	0.0037875822646429493	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	stroma score	0.06583309136715851	2	IntNMF	0.029083582540924052	0.054889930104886395	0.0020347179894153675	LGG, wildtype
BS_JN3S2H2Z	7316-4439	C1100727	microenvironment score	0.2744877808562063	2	IntNMF	0.13878643041527722	0.14106050448663268	0.006775440110094406	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Myeloid dendritic cell activated	0.14834864832752784	3	IntNMF	0.08509062064265994	0.11831709360011683	0.0025129772606747713	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	B cell	0	3	IntNMF	1.3066366044761567e-4	0.011105065794352829	3.97750232173297e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ memory	0.04585702182168997	3	IntNMF	0.009522063221972138	0.015171221657019054	3.686917563491935e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ naive	4.416619149392399e-19	3	IntNMF	2.1010343038393498e-4	0.0035461669219925985	5.323694401485619e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ (non-regulatory)	3.469773887196278e-18	3	IntNMF	4.826884116843429e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ central memory	3.0856641967140973e-17	3	IntNMF	0.010517395941541458	0.01736833620219862	5.926991403897705e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ effector memory	7.611408714315275e-18	3	IntNMF	0.004115501719412943	0.013260328241489825	4.5710470200343174e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD8+ naive	0.012724520502619316	3	IntNMF	0.013538257588462685	0.009432368513169354	1.0600319737753078e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD8+	2.5512986438131595e-18	3	IntNMF	0.002461967219697903	0.0026922238502230097	9.390520944538367e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD8+ central memory	0.029853828218853334	3	IntNMF	0.00619223323656466	0.006566342857947108	3.66735890936023e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD8+ effector memory	0	3	IntNMF	1.2727221292545239e-5	4.0882406577871355e-4	8.576531930866003e-6	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Class-switched memory B cell	0	3	IntNMF	0.0073570742493111975	0.01500891295151236	3.355371950819857e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Common lymphoid progenitor	0.45069700904964416	3	IntNMF	0.21982559290228118	0.21693457999283672	0.014704427739271761	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Common myeloid progenitor	5.851942026883555e-18	3	IntNMF	6.259423109645471e-5	8.097191225804827e-5	9.217609938037137e-7	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Myeloid dendritic cell	0.011143600578551491	3	IntNMF	6.885808407059859e-4	0.0012251295324518048	1.706413570276046e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Endothelial cell	0.0221844303593149	3	IntNMF	0.03484461694699315	0.03787502581723671	0.001382270052715572	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Eosinophil	1.714668044879282e-17	3	IntNMF	0.007951953641582177	0.014243697646901778	2.1620057027765967e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Cancer associated fibroblast	0.23812071406441004	3	IntNMF	0.034152283887917516	0.07037820512192414	0.005857853522019654	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Granulocyte-monocyte progenitor	0	3	IntNMF	1.1419859397881249e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Hematopoietic stem cell	0.5985453843361584	3	IntNMF	0.3273515380558853	0.16983044490247043	0.02017807852112425	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Macrophage	0.12092865698089962	3	IntNMF	0.03639764978650716	0.05880693895326338	0.0018670403968166517	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Macrophage M1	0.11239531602147423	3	IntNMF	0.033748666096597	0.060628671813160985	0.0011650120888651097	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Macrophage M2	0.038051723640428074	3	IntNMF	0.020337014363673977	0.022163407735418163	4.2480971584454304e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Mast cell	0	3	IntNMF	0.0018702221170839013	0.006527521529785992	7.105886050319245e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	B cell memory	7.728765983746414e-18	3	IntNMF	2.9518835176300298e-5	0.0013986066104862266	2.7871879855852812e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Monocyte	0.09012155918246419	3	IntNMF	0.006107484144160766	0.033152081415901966	0.0012243120139283368	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	B cell naive	7.927759098798367e-18	3	IntNMF	3.292383686614369e-18	5.8955029939410875e-5	3.184646701098714e-7	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Neutrophil	0	3	IntNMF	7.465860664634562e-4	0.0012376299150179783	9.941679109674872e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	NK cell	9.84277773842768e-18	3	IntNMF	4.928513794769692e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell NK	1.5359685581326614e-17	3	IntNMF	0.054111352930748084	0.08663939877778735	0.003379727051375006	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	Plasmacytoid dendritic cell	1.748665569241907e-18	3	IntNMF	2.3268782422507033e-4	0.0025946938014126237	9.291807146369582e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	B cell plasma	7.60761691169934e-19	3	IntNMF	0.0028485682967564654	0.004501085545529014	6.445378421713532e-5	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell gamma delta	2.0508628134298416e-19	3	IntNMF	1.820836151590882e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ Th1	2.863443201925321e-17	3	IntNMF	0.01816474852660385	0.016296174960143017	3.4865280313021145e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell CD4+ Th2	0.18571596103581403	3	IntNMF	0.020727031469370494	0.01934387870840072	0.0011746563919262975	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	T cell regulatory (Tregs)	0	3	IntNMF	0.030398514031192685	0.0255688212345678	6.881961090829847e-4	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	immune score	0.1481292111612769	3	IntNMF	0.03789186392555555	0.08617057438174629	0.0037875822646429493	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	stroma score	0.13015257221186247	3	IntNMF	0.03533145690889284	0.054889930104886395	0.0020347179894153675	LGG, wildtype
BS_JNXMRAW1	7316-6149	C2723097	microenvironment score	0.27828178337313936	3	IntNMF	0.07322332083444838	0.14106050448663268	0.006775440110094406	LGG, wildtype
BS_JVA2NQFF	7316-3566	C916719	Myeloid dendritic cell activated	0.08678215880150392	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	B cell	0.005943538718936262	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ memory	0	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ naive	0.004083553825473525	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ (non-regulatory)	9.63999834154025e-18	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ central memory	0.05302200561126596	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ effector memory	0.0029885425800980983	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD8+ naive	1.8062328267403607e-19	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD8+	0	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD8+ central memory	0	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD8+ effector memory	1.4477115088166068e-18	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Class-switched memory B cell	0.030663948161421543	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Common lymphoid progenitor	0.10752224628477987	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Common myeloid progenitor	1.6550519156552904e-18	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Myeloid dendritic cell	3.579163302478457e-21	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Endothelial cell	0.0049514136402925655	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Eosinophil	0.04146393148810466	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Cancer associated fibroblast	0.12071391795486935	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Granulocyte-monocyte progenitor	0	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Hematopoietic stem cell	0.03845108647032707	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Macrophage	0.02783452023477401	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Macrophage M1	0.04527309862709951	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Macrophage M2	0.0018396989426980896	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Mast cell	0.003859892005539237	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	B cell memory	2.7402189952960674e-19	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Monocyte	0.011389573155579475	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	B cell naive	0	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Neutrophil	2.5655739844060927e-18	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	NK cell	4.6150076971832296e-18	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell NK	0.15603178506011733	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	Plasmacytoid dendritic cell	0	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	B cell plasma	0.003393466851385078	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell gamma delta	3.6900570548548366e-17	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ Th1	0.006420220287824056	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell CD4+ Th2	2.197886059572154e-18	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	T cell regulatory (Tregs)	0.03239522964778947	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	immune score	0.06032763706862244	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	stroma score	0.06283266579758096	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF
BS_JVA2NQFF	7316-3566	C916719	microenvironment score	0.12316030286620339	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Myeloid dendritic cell activated	0.14714538324092166	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	B cell	0.024115636543805163	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD4+ memory	0.004077707337979753	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD4+ naive	0.0038103090887675905	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD4+ (non-regulatory)	0	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD4+ central memory	0.034501556125060326	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD4+ effector memory	0	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD8+ naive	4.5502991681874515e-21	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD8+	2.7302251230260553e-19	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD8+ central memory	3.678545775050179e-20	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD8+ effector memory	0	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Class-switched memory B cell	0.004180108832245172	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Common lymphoid progenitor	0.11445219611059486	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Common myeloid progenitor	0	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Myeloid dendritic cell	0	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Endothelial cell	0.09627254444599911	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Eosinophil	0.02583671338706092	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Cancer associated fibroblast	0.07242708676147064	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Granulocyte-monocyte progenitor	0	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Hematopoietic stem cell	0.052639353460205256	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Macrophage	0.07082949477110799	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Macrophage M1	0.0848820835623647	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Macrophage M2	0.023433518036510892	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Mast cell	0.017092962596422564	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	B cell memory	0.002955437633670612	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Monocyte	0.05045302652943021	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	B cell naive	0.0014542532628009832	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Neutrophil	0	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	NK cell	0	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell NK	0.0671992748148915	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	Plasmacytoid dendritic cell	6.344398739296457e-19	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	B cell plasma	0.001558673926551905	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell gamma delta	7.352821663925785e-18	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_JWSR581E	7316-2729	C736401	T cell CD4+ Th1	4.210426084630055e-19	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
